图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,Citizen Park-预测置信度,Group photo-预测置信度,airport-预测置信度,ancient temple-预测置信度,art gallery-预测置信度,backpacker-预测置信度,beach-预测置信度,botanical garden-预测置信度,bridge-预测置信度,cable car-预测置信度,camping-预测置信度,canyon-预测置信度,castle-预测置信度,cave-预测置信度,church-预测置信度,city walk-预测置信度,cliff-预测置信度,concert hall-预测置信度,couple-预测置信度,desert-预测置信度,dining-预测置信度,entertainment district-预测置信度,exhibition hall-预测置信度,family with kids-预测置信度,forest-预测置信度,fountain-预测置信度,glacier-预测置信度,harbor-预测置信度,hiking-预测置信度,island-预测置信度,lake-预测置信度,library-预测置信度,monument-预测置信度,mountain-预测置信度,museum-预测置信度,nightclub-预测置信度,ocean-预测置信度,opera house-预测置信度,picnic-预测置信度,railway-预测置信度,reef-预测置信度,river-预测置信度,selfie-预测置信度,senior traveler-预测置信度,shopping mall-预测置信度,skiing-预测置信度,solo traveler-预测置信度,souvenir shop-预测置信度,sunbathing-预测置信度,temple-预测置信度,theater-预测置信度,tour group-预测置信度,train-预测置信度,valley-预测置信度,volcano-预测置信度,waterfall-预测置信度,zoo-预测置信度
<DATA_ROOT>/tourism_pic/test/shopping mall/2508fd21cc1d464728b93d968d193310.jpg,44,shopping mall,44,shopping mall,15,city walk,2,airport,True,0.0036095267,0.006547875,0.08915149,2.4473991e-05,0.0041461727,6.841413e-05,3.7813486e-05,3.620455e-05,2.650639e-05,4.881487e-05,4.484584e-06,5.301364e-06,1.1294281e-05,3.1257397e-05,0.00012957983,0.11788553,4.913466e-05,0.0002713778,0.0004265648,3.5542846e-05,0.0245798,0.016548242,0.00643253,0.00016797557,3.0868985e-06,0.0005761605,5.4040607e-05,0.00012482313,6.535768e-06,0.0006972812,8.4541665e-07,0.0005943563,0.0012930904,2.1529639e-05,0.0036165214,0.011713261,9.504455e-06,0.00019939641,4.6705576e-05,2.1294685e-05,5.3178996e-05,2.727273e-05,0.00087564404,6.433965e-05,0.61296046,6.02123e-05,0.00025893445,0.081158645,8.751305e-06,0.00010107145,0.0006030796,0.014353224,0.00013411326,1.3280327e-05,6.236987e-07,3.9724564e-05,3.3080767e-05
<DATA_ROOT>/tourism_pic/test/shopping mall/7cb5967714d913a756755a4bdcdea00c.jpg,44,shopping mall,44,shopping mall,15,city walk,21,entertainment district,True,0.00034343998,5.9281007e-05,0.00035757705,3.122333e-06,2.9091703e-05,4.4307567e-06,5.169119e-06,3.4183095e-06,9.301265e-06,9.747591e-05,4.3357838e-07,2.763336e-06,9.102626e-06,1.866333e-05,2.2944675e-06,0.064833805,7.230963e-07,8.8419205e-05,1.784623e-05,3.31228e-06,1.8605058e-05,0.008140108,0.0035227262,1.607907e-05,6.2539543e-06,0.0009736577,6.879809e-06,0.000105260486,3.104065e-08,2.8226561e-05,1.1323401e-05,1.1509245e-05,3.8100974e-05,1.6900869e-05,7.5721764e-05,3.2204836e-05,1.3662902e-05,7.373997e-05,1.773126e-05,2.8203342e-05,2.7884415e-05,6.418001e-05,9.836595e-05,2.2521729e-06,0.91959244,3.8469813e-07,1.373917e-05,0.0007777408,9.301482e-05,3.6848203e-05,3.444192e-05,5.5017037e-05,1.0904552e-05,8.143532e-05,3.7912298e-06,6.977819e-05,1.122408e-05
<DATA_ROOT>/tourism_pic/test/shopping mall/d8a70669bd94d3cb2ba069465cd43a5a.jpg,44,shopping mall,44,shopping mall,2,airport,15,city walk,True,0.00019271544,0.00018916253,0.053185534,5.879137e-07,0.00013549477,8.2682545e-06,6.20054e-07,2.1367855e-06,8.065998e-06,3.8698887e-05,3.8604906e-08,1.540527e-06,1.5542244e-06,1.1480035e-05,3.5467701e-06,0.01993655,6.7670646e-07,3.982411e-05,1.602777e-05,2.930576e-07,2.635609e-05,0.01328656,0.008852225,3.838367e-05,3.91082e-06,2.1023892e-05,8.571037e-07,6.652031e-05,1.3560886e-07,3.3752076e-06,2.2167167e-07,3.337615e-05,3.631695e-05,4.6237124e-06,0.000114302034,5.359993e-05,1.1901363e-06,7.113462e-06,1.0645996e-06,6.4453656e-05,4.285539e-06,1.8463065e-06,2.6574104e-05,1.6130696e-05,0.90127915,7.4469375e-07,1.9525385e-05,0.0019966527,4.3142006e-07,7.765573e-06,2.952922e-05,7.8673576e-05,6.9721595e-05,6.1009996e-05,6.848576e-07,9.026281e-06,9.907637e-06
<DATA_ROOT>/tourism_pic/test/shopping mall/7973ef1a9dfac2116afc238033271eed.jpg,44,shopping mall,15,city walk,21,entertainment district,44,shopping mall,True,0.019782374,0.00022712618,1.0253046e-05,5.661686e-06,0.0003536717,2.2183463e-05,9.480523e-07,5.0509865e-05,1.282709e-05,0.00010228732,6.063283e-07,0.0004595291,1.8417986e-06,1.1827914e-06,3.82639e-06,0.6477975,1.0874999e-06,0.0001808402,0.000120918354,3.9739693e-06,7.675417e-05,0.21666819,7.488883e-05,4.3094497e-05,4.1825438e-06,0.0028579994,4.9773803e-07,0.0012338589,4.341162e-07,1.944027e-06,2.207342e-06,1.1153397e-05,0.001066745,7.235919e-06,0.00012058577,5.5541357e-05,1.6574221e-06,1.088236e-05,4.552915e-05,1.0674899e-05,1.5367552e-06,0.00013540921,7.248942e-05,1.9768973e-05,0.1057811,1.3699517e-06,0.0001660949,0.00094012526,0.000105285966,2.8457198e-05,0.00029974934,0.00028562543,2.9775254e-05,0.00059029134,2.2253676e-06,6.838633e-05,3.9172406e-05
<DATA_ROOT>/tourism_pic/test/shopping mall/8c78f7245ec7b8a3c65807b1901078b1.jpg,44,shopping mall,44,shopping mall,15,city walk,47,souvenir shop,True,0.003676613,8.168872e-05,0.000121063145,9.911213e-06,0.00040476987,2.682776e-05,2.6273472e-06,5.0670144e-05,0.000116854884,0.0050414535,4.8694017e-07,0.0013291502,0.0004358163,0.00035814277,1.8259369e-05,0.1922283,0.0001139777,0.0008813813,2.5573412e-05,7.759862e-06,7.638328e-05,0.0056023817,0.002799651,2.7954806e-05,2.8754002e-05,0.0030335083,1.9177745e-05,0.002470316,2.3095168e-07,5.209379e-05,2.5955458e-05,0.00014216214,0.00029819456,0.00016327035,0.0061683706,9.252943e-05,1.6529917e-05,0.003837333,3.6210224e-06,4.318463e-05,3.8035112e-05,0.00021223549,1.02651165e-05,1.4580854e-05,0.7430626,6.8749873e-06,1.9373723e-05,0.02461564,9.986281e-06,0.00010477882,6.365431e-05,0.0003776326,0.00011690538,0.00040914223,3.973909e-06,0.00096004625,0.00014139159
<DATA_ROOT>/tourism_pic/test/shopping mall/b20f6e8615d3edb981e1f2c40fff5775.jpg,44,shopping mall,44,shopping mall,15,city walk,21,entertainment district,True,0.00029982557,0.00092831743,2.8555707e-05,4.668567e-06,0.00017025319,2.3349805e-05,6.114333e-07,7.994125e-05,1.6396036e-05,5.62839e-05,6.1319064e-08,7.705237e-06,2.125974e-06,7.63637e-06,2.180487e-06,0.11368852,7.2879993e-07,0.00013535093,1.679629e-05,1.8349489e-07,1.9014693e-05,0.023968212,0.0017960155,7.768282e-05,6.5569598e-06,0.00035273147,4.7171767e-07,2.7873606e-05,1.7205083e-07,7.4257764e-07,5.012318e-07,8.6669876e-05,1.9188168e-05,1.136773e-06,0.00034039034,4.372318e-05,5.12242e-07,0.00011770892,5.5293867e-06,1.18008e-06,1.4988821e-05,2.2173333e-06,5.969654e-05,6.661666e-06,0.8481379,2.614483e-07,7.69098e-06,0.0082805855,7.258354e-05,0.00011666266,4.7862464e-05,0.00070347596,3.6219715e-06,0.00014392403,1.0296906e-06,3.187142e-05,3.3402488e-05
<DATA_ROOT>/tourism_pic/test/shopping mall/5f734cb001c374ec36d7864d1dca60cc.jpg,44,shopping mall,44,shopping mall,15,city walk,21,entertainment district,True,3.3636396e-05,0.00079446164,9.131473e-06,2.5928364e-07,1.0496048e-05,2.0930216e-05,1.4356688e-07,4.695643e-07,4.9499267e-06,1.3222294e-05,2.9516345e-08,7.1382107e-07,9.757754e-07,1.5607544e-06,6.7352033e-07,0.06533861,3.7311537e-07,9.292879e-07,0.00048007554,6.313841e-07,2.0975136e-05,0.007264534,1.5113963e-05,0.00011456991,2.512105e-07,1.3616577e-05,4.7421192e-08,3.295853e-06,6.2398925e-08,3.4517012e-07,4.8175497e-08,7.595702e-07,8.486951e-06,4.4626393e-07,4.460701e-06,2.3617324e-05,4.6795e-07,5.3757035e-06,8.497033e-06,1.2404107e-06,2.0083285e-06,4.3229338e-07,0.00013717925,6.3733855e-06,0.92453504,1.266728e-07,2.6710226e-05,0.0006696842,5.005742e-05,5.1442685e-06,5.5961464e-06,0.00035340467,1.4985858e-06,3.1774478e-06,1.1918343e-07,1.9022433e-06,2.9967987e-06
<DATA_ROOT>/tourism_pic/test/shopping mall/cee4511bbea292dbbb1c107c22ab1b73.jpg,44,shopping mall,12,castle,47,souvenir shop,25,fountain,False,0.00051122525,0.005638883,0.00010971897,0.018736983,0.00033993484,7.5649214e-06,0.00010187606,0.0008975877,9.787286e-05,0.00021325737,4.583745e-05,5.050041e-05,0.5190816,0.00096053677,0.0021997937,0.0021089904,9.4221024e-05,0.00050587486,0.007257226,0.0044611483,0.0013128431,0.0012027648,0.0014956435,0.008609199,0.00041791375,0.080516584,6.021875e-07,1.1258185e-05,1.3414913e-06,0.0016454275,5.809524e-05,0.00028858977,0.007349315,0.00010801474,0.005149315,0.0034670378,0.00021701124,0.008788717,0.0027795697,9.099675e-05,9.4403884e-05,6.2065694e-05,0.00023551247,0.00034279673,0.013974401,1.5969847e-06,0.00090072094,0.240596,0.0017347154,0.049740117,0.0021333336,0.0012666032,0.00023392632,0.00010624677,0.00022718,0.00080001843,0.0006194338
<DATA_ROOT>/tourism_pic/test/shopping mall/70cf1d203620ccc05de6d6d9f7ddeeaf.jpg,44,shopping mall,44,shopping mall,15,city walk,2,airport,True,0.0004327634,0.0004885535,0.006016126,5.879882e-06,0.00014575146,0.00016145068,1.9967913e-06,9.97695e-06,0.00020440639,0.0006147372,8.7746486e-07,3.182796e-05,2.524461e-05,0.00013763578,1.5191967e-05,0.09519121,2.1231612e-05,0.00013598635,0.00019173474,1.4535724e-06,6.877547e-05,0.0016237492,0.0058641876,0.00014331072,3.233275e-05,0.00019775334,6.2959675e-06,4.3284406e-05,2.7912488e-06,1.3370411e-05,2.7919036e-06,0.0001449168,7.978238e-05,3.977895e-05,0.00050934835,0.00023802681,2.6009644e-05,0.00016168797,1.8799085e-05,0.00014114582,6.1536804e-05,4.4232762e-05,0.00022276561,9.931825e-05,0.88216376,1.8101026e-06,0.00027410858,0.0027295258,2.6594293e-05,7.276e-05,0.00015255915,0.0005917736,0.000110570145,7.892715e-05,8.806954e-06,0.00014808074,2.0707412e-05
<DATA_ROOT>/tourism_pic/test/shopping mall/cdce2e3d7bcb838ba6b4a70d6b344859.jpg,44,shopping mall,44,shopping mall,47,souvenir shop,15,city walk,True,0.0020532378,0.0013986811,0.0008465714,7.618852e-05,0.0010926254,2.1919368e-05,0.00036907895,0.0004209819,0.00011644359,0.0012264302,1.3544378e-06,5.5537534e-05,0.00012754236,7.716979e-05,0.00160189,0.06207243,4.6152377e-06,0.0061588064,0.00036037146,0.0011263998,0.0015180454,0.017832045,0.01315605,0.00015473936,1.6409256e-05,0.0023001444,1.666962e-07,0.00019197003,8.128971e-07,4.2368996e-05,5.8118167e-06,0.0002014432,0.00068538875,1.7458588e-05,0.008751492,0.008574319,0.00012569883,0.0026717128,1.3797305e-05,0.0002852263,0.0001448864,1.3549436e-05,0.00012855961,6.234144e-05,0.7866041,1.0841208e-06,3.8318944e-05,0.0676578,0.00026605115,0.0013510844,0.0013118783,0.001451959,0.0045618196,0.0002622538,3.8760507e-05,5.3991906e-05,0.00029822355
<DATA_ROOT>/tourism_pic/test/shopping mall/b76cbc175568c5549b55098e25269702.jpg,44,shopping mall,44,shopping mall,15,city walk,21,entertainment district,True,0.00011610061,5.0697432e-05,0.00013700259,1.9682027e-06,4.77113e-05,2.1290582e-06,9.462855e-08,6.5877734e-06,2.927874e-06,3.137559e-05,5.0728165e-08,4.07635e-07,6.043845e-06,6.349644e-06,1.6535013e-06,0.009445478,2.2181591e-07,3.3557662e-05,9.750139e-06,1.5978127e-07,1.841432e-05,0.0030900945,0.0014747577,1.8397255e-05,9.625927e-06,0.0004378116,4.194848e-07,8.842805e-06,1.740531e-08,2.1518224e-06,3.4408578e-07,1.7325761e-05,4.6312845e-05,1.0649273e-05,0.00014081413,2.296407e-05,5.2033846e-07,2.6196321e-05,2.3767811e-06,2.0427012e-06,1.9136478e-06,2.3734897e-06,3.317781e-05,2.7085355e-06,0.9840186,7.5470695e-07,4.027997e-06,0.00059100817,4.1598344e-07,1.8119099e-05,7.5844764e-06,3.7232334e-05,6.583069e-06,2.630098e-05,3.1031814e-06,1.2377252e-05,3.3514664e-06
<DATA_ROOT>/tourism_pic/test/shopping mall/31fb10620100a5b3e8e33d16ee38dff4.jpg,44,shopping mall,38,picnic,44,shopping mall,23,family with kids,True,0.0005733281,0.001002306,0.0006602643,1.7475624e-05,4.0350154e-05,0.004237505,0.00015414665,2.1239548e-05,1.3553608e-05,2.8804618e-06,0.0010532766,1.3523075e-05,0.00046063287,2.8535425e-05,0.00010062869,0.0008620944,1.7171546e-05,1.9700854e-05,0.00010758892,1.9399342e-05,0.0094783055,0.00073742354,0.00091257517,0.0341036,7.135596e-05,4.5071238e-07,1.318854e-05,0.00016575732,5.6619676e-05,6.095324e-05,1.8862456e-05,0.00012055307,5.066263e-07,0.000110174784,0.00015049515,3.5041412e-05,6.962155e-05,3.9846036e-05,0.8491042,3.8898066e-05,0.00024397743,2.7630487e-05,2.9621198e-05,6.007559e-05,0.068869226,1.594112e-06,6.977635e-05,0.021108266,4.813138e-05,0.00026742934,8.0229336e-05,0.00028385213,0.000103901046,6.160602e-05,7.404149e-06,1.72397e-06,0.004041428
<DATA_ROOT>/tourism_pic/test/shopping mall/3e13e0759f2e16cd681e2dff691a4666.jpg,44,shopping mall,44,shopping mall,15,city walk,2,airport,True,0.00014014448,1.1315446e-05,0.012919928,3.1016448e-06,0.00014240725,1.0978481e-05,1.9129845e-06,7.882341e-06,1.8329003e-05,0.00011537044,7.6485094e-08,2.2570475e-06,1.0596638e-05,1.20851555e-05,3.3327397e-06,0.017787943,8.7607793e-07,0.00015904609,4.8336124e-06,9.69545e-07,7.830438e-05,0.0039624684,0.0050849607,6.424679e-06,3.3414437e-06,0.00012311187,1.97984e-06,0.00014418637,1.0451701e-07,9.84315e-06,2.054107e-06,5.3579886e-05,2.5928672e-05,2.7786647e-05,0.0005620982,1.8080927e-05,2.7884855e-06,8.389809e-05,6.20121e-06,3.2791577e-05,4.767123e-06,5.042096e-06,2.774465e-05,7.0272267e-06,0.9546395,5.712449e-07,3.0167097e-05,0.0034798463,1.17104855e-05,3.7443624e-05,2.410143e-05,2.9052695e-05,3.2017757e-05,7.4725394e-05,9.422801e-07,7.383211e-06,4.7215517e-06
<DATA_ROOT>/tourism_pic/test/shopping mall/c55079d59e7dadecb27de35c617bebe4.jpg,44,shopping mall,44,shopping mall,15,city walk,47,souvenir shop,True,9.525632e-05,0.0069611236,0.00031792224,6.246192e-05,0.00041262474,4.30692e-05,2.7882186e-05,4.8505623e-05,0.0016814684,0.00024759077,3.5241846e-05,5.828869e-05,8.030739e-05,0.00059981254,0.00074802234,0.09801664,0.00032925527,2.9211531e-05,0.012140797,1.3481298e-05,0.00031844567,0.0015746271,0.0023166034,0.014664275,0.0008881968,0.00025426137,9.89167e-06,4.3332835e-05,0.00037776024,0.00024329424,0.0003107297,0.00013588337,0.00027161321,7.385553e-05,0.00031611128,0.0015607114,0.00016886364,5.9949318e-05,0.00013452703,7.059405e-05,0.00088643853,0.003135674,0.006924852,9.953103e-06,0.7582614,0.00039725538,3.057482e-05,0.076367915,0.00020752943,0.000800206,0.00025339285,0.003662417,0.00066186226,0.0007831122,4.7256948e-05,0.0013657759,0.00046192828
<DATA_ROOT>/tourism_pic/test/shopping mall/aecb6bfdbed4b206f11cbd9db59fad59.jpg,44,shopping mall,44,shopping mall,15,city walk,22,exhibition hall,True,7.607449e-05,0.0003025819,0.00039036278,2.1640478e-06,0.001253935,8.911868e-06,1.049574e-07,2.0558915e-05,3.1144777e-05,0.0003816191,4.7665957e-08,2.6752105e-06,1.0595153e-05,3.1680942e-05,1.3913233e-05,0.050237425,3.208505e-06,0.00068714435,3.243505e-05,1.3365238e-07,3.7945305e-05,0.002551425,0.041195273,3.4861572e-05,9.932127e-06,0.00013954593,2.2638294e-06,8.099495e-06,2.99802e-08,3.5472872e-06,5.429601e-07,9.2520015e-05,4.5538884e-05,1.3053928e-05,0.0042678155,0.00011411847,3.8803609e-07,0.0003426715,3.5517214e-06,5.2121904e-06,1.0202346e-05,1.8365083e-05,0.000104827915,2.4614776e-06,0.8947565,8.5104443e-07,4.035639e-06,0.0020436156,6.854252e-07,3.0231005e-05,9.852575e-05,0.00047343844,1.086262e-05,3.675198e-05,6.915005e-07,4.8357637e-05,4.6260493e-06
<DATA_ROOT>/tourism_pic/test/shopping mall/97ad778efbf251dfb57eb543b1b64bd3.jpg,44,shopping mall,44,shopping mall,15,city walk,21,entertainment district,True,0.00036309665,0.0012779979,0.002234442,9.492446e-06,0.00011497747,0.00014932013,1.5796909e-06,1.7804416e-05,1.612748e-05,0.0005290295,1.7084619e-06,1.1313906e-05,4.162844e-06,2.8487186e-05,9.165854e-06,0.09469536,4.158051e-06,6.282995e-05,9.5799114e-05,3.0603721e-06,0.00016244232,0.0039631343,0.001904008,3.506755e-05,2.013929e-05,9.498265e-05,2.743449e-06,6.320478e-05,5.7696734e-06,4.35712e-05,1.7807769e-06,2.2975984e-05,9.406158e-05,1.4646812e-05,0.0008092241,0.00019412157,6.6997395e-06,0.000120922195,1.7956247e-05,4.180686e-05,3.704334e-05,3.6947025e-05,0.00011195493,0.00010757731,0.88763875,3.3458805e-06,0.0005264567,0.0018727772,4.969713e-05,7.558312e-05,0.00022966358,0.0018589582,7.915009e-05,5.112547e-05,5.4033744e-06,2.6661735e-05,3.979302e-05
<DATA_ROOT>/tourism_pic/test/shopping mall/d0c3971318db27842227cb573b94b689.jpg,44,shopping mall,44,shopping mall,15,city walk,21,entertainment district,True,0.00047121514,3.137738e-05,2.3825778e-05,1.5778837e-06,1.6621703e-05,5.884238e-06,1.354713e-07,5.619533e-07,8.056725e-06,4.4582386e-05,2.3171058e-08,2.9040634e-06,2.618064e-06,2.028329e-05,8.8242143e-07,0.015563334,2.249739e-06,4.5831628e-05,1.6010843e-05,5.4526744e-08,5.7301036e-06,0.0007124772,0.0004586702,1.7686878e-05,9.2087585e-06,4.677071e-05,8.1627843e-07,1.02309e-06,9.614217e-08,1.4654711e-06,4.883322e-07,1.439977e-06,8.512967e-06,1.0217556e-05,2.5664138e-05,3.4699908e-05,9.2888604e-07,1.6122158e-05,9.66873e-07,2.9764121e-06,2.8172608e-06,1.8948254e-05,6.660498e-05,7.151439e-07,0.9816657,4.149836e-07,1.2556068e-05,0.00045271826,4.492853e-07,1.18260405e-05,1.26053565e-05,6.556906e-05,2.9056314e-06,1.1706691e-05,5.916105e-07,5.874081e-05,1.1268371e-06
<DATA_ROOT>/tourism_pic/test/shopping mall/72eb2b6c80989520a0dafbee28828f6b.jpg,44,shopping mall,44,shopping mall,1,Group photo,15,city walk,True,0.00013122092,0.13740319,0.00075589237,1.5799352e-06,0.0003349898,7.2712514e-06,1.3730219e-05,3.5318306e-05,8.09139e-05,9.485734e-06,1.8944476e-06,8.4657654e-07,2.4471836e-05,8.067431e-06,0.00066873385,0.08489273,1.24630915e-05,2.5809793e-05,0.0004416913,3.0258118e-06,0.00013004712,0.0012834346,0.005131981,0.012958621,8.4891224e-05,0.00065840123,1.14397864e-07,2.4601377e-05,6.641852e-07,3.7608082e-05,1.9051352e-06,0.00013828387,4.157693e-05,6.9062658e-06,0.00030650198,0.003750851,9.988784e-06,2.101147e-05,0.00010068793,3.0697778e-05,4.3202854e-06,4.672884e-06,0.0012916122,6.426975e-06,0.74335456,1.8981349e-06,1.1591767e-05,0.0009342021,5.9217586e-05,2.1144402e-05,0.00024494214,0.0041888803,0.00014610605,7.839756e-06,7.116845e-07,0.00013390067,1.5985614e-05
<DATA_ROOT>/tourism_pic/test/shopping mall/8cd0496d064676f9e90d7a6f3f8daf6d.jpg,44,shopping mall,21,entertainment district,44,shopping mall,0,Citizen Park,True,0.037320327,7.540318e-05,0.0013312423,1.08587565e-05,0.00023345176,4.328238e-06,1.2529069e-05,0.0018547518,1.581352e-05,8.0308375e-05,9.400751e-06,1.9489658e-05,0.0001043364,5.1677584e-06,7.167921e-05,0.011387528,4.8230218e-06,0.0026691621,1.1464517e-05,7.693541e-05,0.0004970307,0.6328517,0.020083409,1.7524768e-05,9.0190115e-05,0.00021966767,3.7878595e-05,0.0018962786,4.4580037e-07,4.5609246e-05,1.677496e-05,0.0001194882,0.00022991221,0.00011824735,0.0010705425,0.0017640536,4.154514e-06,0.0009456122,0.0003461636,7.362823e-05,5.1351035e-06,5.7248344e-05,2.4535197e-05,9.0569065e-06,0.27806,1.2646293e-05,1.6162458e-05,0.0020087764,5.5138426e-05,0.00015018025,0.0012497184,4.81354e-05,3.9575163e-05,0.0016778321,1.6378994e-05,3.8538812e-05,0.0008035951
<DATA_ROOT>/tourism_pic/test/shopping mall/cb5b4008f742cc9137e7f33cb40a0856.jpg,44,shopping mall,44,shopping mall,15,city walk,21,entertainment district,True,0.0017947298,0.000121371326,0.047832835,3.8251907e-05,0.0005973063,5.9907223e-05,8.978378e-06,0.00038016014,0.00017877421,0.0018721704,1.4770042e-07,5.963745e-06,1.7477461e-05,5.831568e-05,2.0399772e-05,0.08141204,2.2988997e-06,0.001837564,1.9657167e-05,3.3699773e-05,0.0054631373,0.07297129,0.026032863,8.36983e-06,8.6999054e-05,0.00066481234,3.2150124e-06,0.00040685156,1.14234645e-07,9.63543e-05,3.76147e-06,0.019705396,0.0015118705,2.2751337e-05,0.0025858656,0.00041092493,2.218349e-06,0.00074440544,1.2401096e-05,0.00017976908,2.329858e-05,9.0679445e-05,0.00013717699,3.0265724e-05,0.70067644,7.593028e-07,7.804929e-05,0.030005906,1.5033501e-05,0.00027058742,0.0006969885,0.0001388798,0.00023236705,0.0002893085,5.061727e-06,9.287403e-05,1.0889625e-05
<DATA_ROOT>/tourism_pic/test/shopping mall/eb8f499dd3047627500039c2dd7c61b2.jpg,44,shopping mall,2,airport,47,souvenir shop,44,shopping mall,True,3.2877764e-05,5.0221897e-05,0.6208981,4.268405e-06,0.000568662,0.00012963291,3.3836395e-06,1.7245445e-07,3.945894e-06,1.8278946e-05,7.853452e-07,1.9073293e-06,1.6643678e-05,4.3446707e-06,1.2469706e-06,0.007308665,4.5146976e-06,1.0783716e-05,2.8227707e-05,6.558847e-05,0.00037793943,0.004053131,0.0010723987,0.00012178501,1.114882e-05,0.00046043744,5.4391576e-06,2.0452677e-05,2.1956228e-07,2.6854812e-05,1.5256363e-06,0.00019491278,0.0003577754,3.919287e-05,0.0014994827,0.00075790327,4.7962417e-06,2.573748e-05,5.775587e-06,1.3822368e-05,9.981599e-05,9.9379295e-06,1.8220817e-05,8.0461046e-05,0.15506724,8.465078e-07,0.00023589958,0.2055479,7.990821e-06,3.7850306e-05,7.509557e-05,0.0004736148,1.4985776e-05,9.7166885e-05,1.5372868e-06,9.590861e-06,1.880333e-05
<DATA_ROOT>/tourism_pic/test/shopping mall/2ebcef80f7c8e319705c5d9d87b97c90.jpg,44,shopping mall,44,shopping mall,22,exhibition hall,47,souvenir shop,True,0.0077584814,0.00013124134,0.036049217,8.958493e-06,0.0009031873,1.48241625e-05,2.1015512e-06,0.00014490288,2.799616e-05,0.00013144188,5.302816e-07,6.909738e-06,2.8428902e-05,0.00012835284,5.9874355e-06,0.0011554917,7.2426906e-06,0.00019270008,3.886932e-06,2.6318712e-06,0.00027022464,0.027708301,0.30591846,1.8813218e-05,5.369688e-06,4.9738304e-05,3.4577104e-05,0.0011510638,1.6555725e-07,0.0001369258,7.68135e-06,0.00096123444,7.6026234e-05,0.00017612248,0.0055194655,0.00010673234,1.4645812e-05,1.1125234e-05,1.6887445e-05,0.00010451075,2.997086e-05,5.1232768e-05,5.4833374e-05,6.9620464e-06,0.5210374,1.7821292e-05,3.1884803e-05,0.085318446,3.934166e-07,4.4817763e-05,0.00015491553,6.763273e-05,7.686169e-05,0.0024306744,5.9625432e-05,2.0776051e-05,0.0016031585
<DATA_ROOT>/tourism_pic/test/shopping mall/4de61cecba225daf04d976e103c243b2.jpg,44,shopping mall,44,shopping mall,15,city walk,22,exhibition hall,True,4.729853e-05,3.0038467e-05,3.6453956e-05,1.6802578e-06,6.3293104e-05,4.807906e-06,1.3386177e-07,9.743598e-07,4.5944084e-06,0.00021498164,2.090018e-08,4.032494e-06,6.9351204e-06,8.647961e-06,7.251621e-07,0.028045822,1.2888919e-06,8.53751e-05,1.3893814e-05,9.66315e-08,6.662022e-06,0.00019859092,0.0015977704,8.322788e-06,3.4565476e-06,2.9413595e-05,6.035456e-07,1.9235953e-05,1.9327148e-08,2.2467125e-06,1.2913342e-06,1.5738153e-05,5.2718624e-06,3.168487e-06,0.00025545876,1.4426257e-05,6.7621463e-06,8.146332e-05,1.2742829e-06,2.2193876e-06,2.7025122e-05,2.3291315e-05,3.560984e-05,2.0849973e-06,0.96836656,1.0620407e-07,1.7922905e-05,0.00056990364,1.120096e-06,1.7132174e-05,1.19036085e-05,7.982888e-05,1.034121e-06,6.453538e-06,4.11312e-07,1.4202869e-05,9.469884e-07
<DATA_ROOT>/tourism_pic/test/shopping mall/79b7300e7ade6d7d47202d330ecc358a.jpg,44,shopping mall,44,shopping mall,15,city walk,22,exhibition hall,True,3.294075e-05,9.2533055e-06,2.9353148e-05,2.2859513e-07,2.4316218e-05,5.522785e-07,7.930793e-09,3.3149783e-07,2.0371683e-06,3.813032e-05,1.4195065e-09,1.6695803e-07,7.3022255e-07,1.2161842e-06,2.0195566e-07,0.002325254,8.579572e-08,1.5858654e-05,1.8231999e-06,1.1452473e-08,3.7739878e-06,0.00080309284,0.0012966918,6.0398343e-06,4.0723006e-07,9.440324e-07,7.045474e-08,1.0212136e-06,2.0507045e-09,2.1758743e-07,1.4594196e-08,4.006511e-06,4.1927595e-07,9.021492e-07,1.4344393e-05,2.7227147e-06,4.06154e-08,2.4152876e-06,1.7539871e-07,1.2138714e-06,6.1902296e-07,4.997736e-07,7.108226e-06,9.872253e-07,0.99502736,2.4870718e-07,1.1045281e-06,0.00031742878,9.7461196e-08,1.5427e-06,3.2817752e-06,3.81649e-06,1.0274031e-06,1.1872204e-05,4.0802234e-07,1.3015961e-06,3.0847792e-07
